Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
2020-04-05 09:00:00,N.Y.C.,61761,14.07,1.17,0.0
2020-04-05 10:00:00,N.Y.C.,61761,14.34,1.15,-0.07
2020-04-05 11:00:00,N.Y.C.,61761,14.5,1.19,-0.41
2020-04-05 12:00:00,N.Y.C.,61761,14.05,1.12,-1.11
2020-04-05 13:00:00,N.Y.C.,61761,13.19,1.12,-0.45
2020-04-05 14:00:00,N.Y.C.,61761,12.71,1.09,0.0
2020-04-05 15:00:00,N.Y.C.,61761,12.29,1.02,0.0
2020-04-05 16:00:00,N.Y.C.,61761,13.95,1.23,0.0
2020-04-05 17:00:00,N.Y.C.,61761,15.53,1.39,0.0
2020-04-05 18:00:00,N.Y.C.,61761,15.7,1.39,0.0
2020-04-05 19:00:00,N.Y.C.,61761,18.47,1.59,-0.29
2020-04-05 20:00:00,N.Y.C.,61761,19.42,1.7,0.0
2020-04-05 21:00:00,N.Y.C.,61761,15.67,1.37,0.0
2020-04-05 22:00:00,N.Y.C.,61761,14.88,1.32,0.0
2020-04-05 23:00:00,N.Y.C.,61761,13.18,1.08,-0.33
2020-04-06 00:00:00,N.Y.C.,61761,13.78,1.01,0.0
2020-04-06 01:00:00,N.Y.C.,61761,12.69,0.89,0.0
2020-04-06 02:00:00,N.Y.C.,61761,11.64,0.82,0.0
2020-04-06 03:00:00,N.Y.C.,61761,11.48,0.79,0.0
2020-04-06 04:00:00,N.Y.C.,61761,11.48,0.77,0.0
2020-04-06 05:00:00,N.Y.C.,61761,12.63,0.84,0.0
2020-04-06 06:00:00,N.Y.C.,61761,14.09,0.93,0.0
2020-04-06 07:00:00,N.Y.C.,61761,14.94,1.18,0.0
2020-04-06 08:00:00,N.Y.C.,61761,15.58,1.35,0.0
2020-04-06 09:00:00,N.Y.C.,61761,16.03,1.42,0.0
2020-04-06 10:00:00,N.Y.C.,61761,14.85,1.33,0.0
2020-04-06 11:00:00,N.Y.C.,61761,14.46,1.27,0.0
2020-04-06 12:00:00,N.Y.C.,61761,14.38,1.28,0.0
2020-04-06 13:00:00,N.Y.C.,61761,14.5,1.37,0.0
2020-04-06 14:00:00,N.Y.C.,61761,14.31,1.33,0.0
2020-04-06 15:00:00,N.Y.C.,61761,14.41,1.31,0.0
2020-04-06 16:00:00,N.Y.C.,61761,15.05,1.49,0.0
2020-04-06 17:00:00,N.Y.C.,61761,16.08,1.54,0.0
2020-04-06 18:00:00,N.Y.C.,61761,17.95,1.65,-0.11
2020-04-06 19:00:00,N.Y.C.,61761,20.81,1.76,-1.75
2020-04-06 20:00:00,N.Y.C.,61761,21.05,1.68,-2.92
2020-04-06 21:00:00,N.Y.C.,61761,17.08,1.51,-0.92
2020-04-06 22:00:00,N.Y.C.,61761,15.0,1.34,0.0
2020-04-06 23:00:00,N.Y.C.,61761,14.23,1.16,0.0
2020-04-07 00:00:00,N.Y.C.,61761,13.66,1.08,-0.81
2020-04-07 01:00:00,N.Y.C.,61761,11.98,0.94,-0.61
2020-04-07 02:00:00,N.Y.C.,61761,11.7,0.87,-0.76
2020-04-07 03:00:00,N.Y.C.,61761,11.5,0.91,-0.09
2020-04-07 04:00:00,N.Y.C.,61761,11.11,0.89,0.0
2020-04-07 05:00:00,N.Y.C.,61761,11.14,0.85,0.0
2020-04-07 06:00:00,N.Y.C.,61761,14.08,1.03,-1.38
2020-04-07 07:00:00,N.Y.C.,61761,14.48,1.28,0.0
2020-04-07 08:00:00,N.Y.C.,61761,15.56,1.41,-0.43
2020-04-07 09:00:00,N.Y.C.,61761,16.2,1.4,-1.36
2020-04-07 10:00:00,N.Y.C.,61761,15.33,1.4,-0.75
2020-04-07 11:00:00,N.Y.C.,61761,14.8,1.37,-0.64
2020-04-07 12:00:00,N.Y.C.,61761,13.93,1.31,-0.52
2020-04-07 13:00:00,N.Y.C.,61761,13.73,1.26,-0.81
2020-04-07 14:00:00,N.Y.C.,61761,13.45,1.25,-0.63
2020-04-07 15:00:00,N.Y.C.,61761,13.29,1.19,-0.87
2020-04-07 16:00:00,N.Y.C.,61761,14.87,1.25,-1.84
2020-04-07 17:00:00,N.Y.C.,61761,15.78,1.49,-0.95
2020-04-07 18:00:00,N.Y.C.,61761,17.31,1.53,-1.92
2020-04-07 19:00:00,N.Y.C.,61761,19.98,1.49,-4.12
2020-04-07 20:00:00,N.Y.C.,61761,20.33,1.48,-4.51
2020-04-07 21:00:00,N.Y.C.,61761,16.03,1.39,-1.45
2020-04-07 22:00:00,N.Y.C.,61761,14.02,1.22,-1.2
2020-04-07 23:00:00,N.Y.C.,61761,12.51,0.97,-2.08
2020-04-08 00:00:00,N.Y.C.,61761,13.09,0.85,-3.35
2020-04-08 01:00:00,N.Y.C.,61761,11.88,0.7,-3.51
2020-04-08 02:00:00,N.Y.C.,61761,11.04,0.61,-3.66
2020-04-08 03:00:00,N.Y.C.,61761,11.15,0.6,-3.75
2020-04-08 04:00:00,N.Y.C.,61761,11.54,0.75,-2.44
2020-04-08 05:00:00,N.Y.C.,61761,11.66,0.82,-1.53
2020-04-08 06:00:00,N.Y.C.,61761,13.46,0.9,-2.41
2020-04-08 07:00:00,N.Y.C.,61761,14.7,1.19,-0.47
2020-04-08 08:00:00,N.Y.C.,61761,15.0,1.34,-0.21
2020-04-08 09:00:00,N.Y.C.,61761,16.17,1.41,-1.0
2020-04-08 10:00:00,N.Y.C.,61761,15.55,1.43,-0.35
2020-04-08 11:00:00,N.Y.C.,61761,15.54,1.39,-0.93
2020-04-08 12:00:00,N.Y.C.,61761,14.87,1.36,-0.3
2020-04-08 13:00:00,N.Y.C.,61761,14.51,1.34,-0.07
2020-04-08 14:00:00,N.Y.C.,61761,13.54,1.08,-1.71
2020-04-08 15:00:00,N.Y.C.,61761,13.51,1.08,-1.83
2020-04-08 16:00:00,N.Y.C.,61761,14.28,1.17,-1.75
2020-04-08 17:00:00,N.Y.C.,61761,16.25,1.38,-1.65
2020-04-08 18:00:00,N.Y.C.,61761,16.6,1.4,-1.47
2020-04-08 19:00:00,N.Y.C.,61761,17.92,1.48,-2.05
2020-04-08 20:00:00,N.Y.C.,61761,17.58,1.49,-1.66
2020-04-08 21:00:00,N.Y.C.,61761,16.08,1.32,-1.55
2020-04-08 22:00:00,N.Y.C.,61761,13.84,1.14,-1.56
2020-04-08 23:00:00,N.Y.C.,61761,13.76,0.75,-5.24
2020-04-09 00:00:00,N.Y.C.,61761,13.31,0.68,-5.65
2020-04-09 01:00:00,N.Y.C.,61761,12.06,0.6,-5.16
2020-04-09 02:00:00,N.Y.C.,61761,11.32,0.52,-5.34
2020-04-09 03:00:00,N.Y.C.,61761,11.17,0.48,-5.53
2020-04-09 04:00:00,N.Y.C.,61761,11.29,0.51,-5.34
2020-04-09 05:00:00,N.Y.C.,61761,12.43,0.57,-5.55
2020-04-09 06:00:00,N.Y.C.,61761,14.19,0.76,-5.66
2020-04-09 07:00:00,N.Y.C.,61761,15.07,0.93,-5.12
2020-04-09 08:00:00,N.Y.C.,61761,16.53,1.14,-4.35
2020-04-09 09:00:00,N.Y.C.,61761,17.16,1.11,-5.15
2020-04-09 10:00:00,N.Y.C.,61761,16.75,1.2,-4.2
2020-04-09 11:00:00,N.Y.C.,61761,16.75,1.13,-5.05
2020-04-09 12:00:00,N.Y.C.,61761,16.57,1.07,-5.74
2020-04-09 13:00:00,N.Y.C.,61761,16.29,0.98,-6.75
2020-04-09 14:00:00,N.Y.C.,61761,15.41,0.9,-6.78
2020-04-09 15:00:00,N.Y.C.,61761,16.03,0.84,-7.97
2020-04-09 16:00:00,N.Y.C.,61761,16.29,0.76,-8.82
2020-04-09 17:00:00,N.Y.C.,61761,16.98,0.84,-8.61
2020-04-09 18:00:00,N.Y.C.,61761,18.33,0.86,-9.23
2020-04-09 19:00:00,N.Y.C.,61761,19.29,0.98,-9.0
2020-04-09 20:00:00,N.Y.C.,61761,19.14,1.01,-8.74
2020-04-09 21:00:00,N.Y.C.,61761,16.76,0.83,-8.27
2020-04-09 22:00:00,N.Y.C.,61761,15.4,0.76,-8.2
2020-04-09 23:00:00,N.Y.C.,61761,13.96,0.6,-8.2
2020-04-10 00:00:00,N.Y.C.,61761,13.05,0.45,-8.26
2020-04-10 01:00:00,N.Y.C.,61761,11.77,0.42,-7.19
2020-04-10 02:00:00,N.Y.C.,61761,11.39,0.41,-6.84
2020-04-10 03:00:00,N.Y.C.,61761,10.79,0.42,-6.08
2020-04-10 04:00:00,N.Y.C.,61761,11.11,0.46,-5.97
2020-04-10 05:00:00,N.Y.C.,61761,13.25,0.49,-8.05
2020-04-10 06:00:00,N.Y.C.,61761,15.23,0.53,-9.65
2020-04-10 07:00:00,N.Y.C.,61761,16.67,0.78,-7.9
2020-04-10 08:00:00,N.Y.C.,61761,18.56,0.92,-8.75
2020-04-10 09:00:00,N.Y.C.,61761,17.87,0.96,-7.83
2020-04-10 10:00:00,N.Y.C.,61761,16.67,1.01,-6.31
2020-04-10 11:00:00,N.Y.C.,61761,16.61,1.02,-6.27
2020-04-10 12:00:00,N.Y.C.,61761,15.88,1.07,-5.3
2020-04-10 13:00:00,N.Y.C.,61761,15.62,1.06,-5.09
2020-04-10 14:00:00,N.Y.C.,61761,14.53,0.86,-6.0
2020-04-10 15:00:00,N.Y.C.,61761,14.62,0.84,-6.38
2020-04-10 16:00:00,N.Y.C.,61761,15.5,0.87,-7.14
2020-04-10 17:00:00,N.Y.C.,61761,16.61,0.94,-7.03
2020-04-10 18:00:00,N.Y.C.,61761,18.83,0.99,-8.88
2020-04-10 19:00:00,N.Y.C.,61761,20.45,1.18,-8.56
2020-04-10 20:00:00,N.Y.C.,61761,20.53,1.29,-7.32
2020-04-10 21:00:00,N.Y.C.,61761,16.69,1.29,-3.55
2020-04-10 22:00:00,N.Y.C.,61761,15.54,1.03,-5.02
2020-04-10 23:00:00,N.Y.C.,61761,14.54,0.75,-7.42
2020-04-11 00:00:00,N.Y.C.,61761,15.16,0.86,-6.24
2020-04-11 01:00:00,N.Y.C.,61761,14.13,0.7,-6.72
2020-04-11 02:00:00,N.Y.C.,61761,13.72,0.67,-6.7
2020-04-11 03:00:00,N.Y.C.,61761,12.75,0.68,-5.5
2020-04-11 04:00:00,N.Y.C.,61761,12.98,0.67,-5.81
2020-04-11 05:00:00,N.Y.C.,61761,13.48,0.62,-6.7
2020-04-11 06:00:00,N.Y.C.,61761,14.41,0.76,-5.92
2020-04-11 07:00:00,N.Y.C.,61761,14.99,0.82,-5.68
2020-04-11 08:00:00,N.Y.C.,61761,16.18,1.1,-3.91
2020-04-11 09:00:00,N.Y.C.,61761,15.82,1.11,-3.74
2020-04-11 10:00:00,N.Y.C.,61761,15.39,1.02,-4.19
2020-04-11 11:00:00,N.Y.C.,61761,15.0,0.96,-4.59
2020-04-11 12:00:00,N.Y.C.,61761,13.51,0.89,-4.05
2020-04-11 13:00:00,N.Y.C.,61761,12.88,0.82,-4.14
2020-04-11 14:00:00,N.Y.C.,61761,12.13,0.72,-4.41
2020-04-11 15:00:00,N.Y.C.,61761,12.04,0.72,-4.17
2020-04-11 16:00:00,N.Y.C.,61761,13.12,0.85,-4.06
2020-04-11 17:00:00,N.Y.C.,61761,14.63,1.15,-2.13
2020-04-11 18:00:00,N.Y.C.,61761,16.04,1.15,-2.61
2020-04-11 19:00:00,N.Y.C.,61761,19.92,1.28,-5.4
2020-04-11 20:00:00,N.Y.C.,61761,19.64,1.31,-4.81
2020-04-11 21:00:00,N.Y.C.,61761,16.51,1.16,-3.03
2020-04-11 22:00:00,N.Y.C.,61761,15.3,0.99,-4.0
2020-04-11 23:00:00,N.Y.C.,61761,13.95,0.81,-5.17
2020-04-12 00:00:00,N.Y.C.,61761,15.24,1.04,-3.74
2020-04-12 01:00:00,N.Y.C.,61761,14.34,0.88,-4.62
2020-04-12 02:00:00,N.Y.C.,61761,14.17,0.84,-4.85
2020-04-12 03:00:00,N.Y.C.,61761,14.08,0.74,-5.87
2020-04-12 04:00:00,N.Y.C.,61761,14.07,0.73,-5.89
2020-04-12 05:00:00,N.Y.C.,61761,14.0,0.7,-5.89
2020-04-12 06:00:00,N.Y.C.,61761,13.36,0.55,-6.91
2020-04-12 07:00:00,N.Y.C.,61761,11.62,0.64,-4.13
2020-04-12 08:00:00,N.Y.C.,61761,11.55,1.01,-0.07
2020-04-12 09:00:00,N.Y.C.,61761,12.3,1.07,-0.32
2020-04-12 10:00:00,N.Y.C.,61761,12.77,1.0,-1.61
2020-04-12 11:00:00,N.Y.C.,61761,12.78,1.0,-1.66
2020-04-12 12:00:00,N.Y.C.,61761,12.31,0.94,-1.9
2020-04-12 13:00:00,N.Y.C.,61761,10.04,0.85,-0.62
2020-04-12 14:00:00,N.Y.C.,61761,9.09,0.77,-0.6
2020-04-12 15:00:00,N.Y.C.,61761,10.13,0.82,-0.85
2020-04-12 16:00:00,N.Y.C.,61761,12.94,0.95,-2.3
2020-04-12 17:00:00,N.Y.C.,61761,14.4,1.06,-2.87
2020-04-12 18:00:00,N.Y.C.,61761,16.85,1.33,-2.34
2020-04-12 19:00:00,N.Y.C.,61761,18.46,1.38,-3.52
2020-04-12 20:00:00,N.Y.C.,61761,19.2,1.33,-4.66
2020-04-12 21:00:00,N.Y.C.,61761,15.15,1.02,-4.39
2020-04-12 22:00:00,N.Y.C.,61761,13.87,0.83,-5.31
2020-04-12 23:00:00,N.Y.C.,61761,13.88,0.64,-6.94
2020-04-13 00:00:00,N.Y.C.,61761,13.71,0.52,-8.13
2020-04-13 01:00:00,N.Y.C.,61761,12.48,0.48,-7.32
2020-04-13 02:00:00,N.Y.C.,61761,11.99,0.47,-6.84
2020-04-13 03:00:00,N.Y.C.,61761,12.02,0.46,-6.9
2020-04-13 04:00:00,N.Y.C.,61761,12.28,0.46,-7.16
2020-04-13 05:00:00,N.Y.C.,61761,13.98,0.46,-8.83
2020-04-13 06:00:00,N.Y.C.,61761,14.44,0.43,-9.55
2020-04-13 07:00:00,N.Y.C.,61761,14.34,0.49,-9.15
2020-04-13 08:00:00,N.Y.C.,61761,17.34,0.61,-10.94
2020-04-13 09:00:00,N.Y.C.,61761,19.29,0.66,-12.43
2020-04-13 10:00:00,N.Y.C.,61761,19.31,0.66,-12.44
2020-04-13 11:00:00,N.Y.C.,61761,19.29,0.66,-12.43
2020-04-13 12:00:00,N.Y.C.,61761,18.66,0.55,-13.0
2020-04-13 13:00:00,N.Y.C.,61761,17.32,0.51,-12.1
2020-04-13 14:00:00,N.Y.C.,61761,17.05,0.49,-11.89
2020-04-13 15:00:00,N.Y.C.,61761,17.01,0.5,-11.83
2020-04-13 16:00:00,N.Y.C.,61761,17.13,0.5,-11.93
2020-04-13 17:00:00,N.Y.C.,61761,19.07,0.67,-12.31
2020-04-13 18:00:00,N.Y.C.,61761,19.34,0.78,-11.36
2020-04-13 19:00:00,N.Y.C.,61761,19.83,0.8,-11.85
2020-04-13 20:00:00,N.Y.C.,61761,19.39,0.81,-11.11
2020-04-13 21:00:00,N.Y.C.,61761,16.61,0.81,-8.26
2020-04-13 22:00:00,N.Y.C.,61761,14.04,0.47,-9.19
2020-04-13 23:00:00,N.Y.C.,61761,13.5,0.48,-8.33
2020-04-14 00:00:00,N.Y.C.,61761,12.97,0.49,-7.77
2020-04-14 01:00:00,N.Y.C.,61761,11.81,0.48,-6.63
2020-04-14 02:00:00,N.Y.C.,61761,11.14,0.46,-5.99
2020-04-14 03:00:00,N.Y.C.,61761,11.0,0.47,-5.84
2020-04-14 04:00:00,N.Y.C.,61761,11.14,0.48,-5.96
2020-04-14 05:00:00,N.Y.C.,61761,13.11,0.57,-6.94
2020-04-14 06:00:00,N.Y.C.,61761,14.24,0.73,-6.03
2020-04-14 07:00:00,N.Y.C.,61761,15.44,0.93,-5.49
2020-04-14 08:00:00,N.Y.C.,61761,15.78,1.09,-4.73
2020-04-14 09:00:00,N.Y.C.,61761,16.24,1.1,-5.12
2020-04-14 10:00:00,N.Y.C.,61761,15.71,1.21,-3.99
2020-04-14 11:00:00,N.Y.C.,61761,15.45,1.19,-4.02
2020-04-14 12:00:00,N.Y.C.,61761,14.99,1.14,-3.87
2020-04-14 13:00:00,N.Y.C.,61761,14.41,1.1,-3.65
2020-04-14 14:00:00,N.Y.C.,61761,13.74,0.96,-4.26
2020-04-14 15:00:00,N.Y.C.,61761,13.47,0.92,-4.33
2020-04-14 16:00:00,N.Y.C.,61761,14.35,0.99,-4.64
2020-04-14 17:00:00,N.Y.C.,61761,15.69,1.19,-4.05
2020-04-14 18:00:00,N.Y.C.,61761,17.13,1.4,-3.43
2020-04-14 19:00:00,N.Y.C.,61761,19.06,1.55,-3.81
2020-04-14 20:00:00,N.Y.C.,61761,18.86,1.51,-3.6
2020-04-14 21:00:00,N.Y.C.,61761,16.4,1.4,-1.77
2020-04-14 22:00:00,N.Y.C.,61761,14.67,1.19,-2.08
2020-04-14 23:00:00,N.Y.C.,61761,13.98,0.79,-5.06
2020-04-15 00:00:00,N.Y.C.,61761,13.69,0.86,-3.91
2020-04-15 01:00:00,N.Y.C.,61761,12.42,0.83,-2.9
2020-04-15 02:00:00,N.Y.C.,61761,11.62,0.75,-2.81
2020-04-15 03:00:00,N.Y.C.,61761,11.74,0.77,-2.43
2020-04-15 04:00:00,N.Y.C.,61761,11.73,0.8,-2.09
2020-04-15 05:00:00,N.Y.C.,61761,13.62,0.85,-3.07
2020-04-15 06:00:00,N.Y.C.,61761,14.82,0.91,-3.78
2020-04-15 07:00:00,N.Y.C.,61761,15.96,1.05,-3.13
2020-04-15 08:00:00,N.Y.C.,61761,17.22,1.3,-2.68
2020-04-15 09:00:00,N.Y.C.,61761,16.83,1.21,-2.65
2020-04-15 10:00:00,N.Y.C.,61761,16.26,1.31,-1.76
2020-04-15 11:00:00,N.Y.C.,61761,15.4,1.2,-2.6
2020-04-15 12:00:00,N.Y.C.,61761,14.87,1.14,-2.61
2020-04-15 13:00:00,N.Y.C.,61761,14.13,1.05,-2.88
2020-04-15 14:00:00,N.Y.C.,61761,13.42,0.96,-2.94
2020-04-15 15:00:00,N.Y.C.,61761,13.47,0.94,-3.13
2020-04-15 16:00:00,N.Y.C.,61761,14.44,1.01,-3.52
2020-04-15 17:00:00,N.Y.C.,61761,16.77,1.17,-3.42
2020-04-15 18:00:00,N.Y.C.,61761,17.95,1.26,-3.44
2020-04-15 19:00:00,N.Y.C.,61761,20.44,1.41,-4.34
2020-04-15 20:00:00,N.Y.C.,61761,19.94,1.45,-3.44
2020-04-15 21:00:00,N.Y.C.,61761,17.5,1.32,-2.39
2020-04-15 22:00:00,N.Y.C.,61761,15.58,1.29,-1.1
2020-04-15 23:00:00,N.Y.C.,61761,14.44,1.0,-2.98
2020-04-16 00:00:00,N.Y.C.,61761,15.98,1.05,-4.13
2020-04-16 01:00:00,N.Y.C.,61761,14.69,0.95,-3.99
2020-04-16 02:00:00,N.Y.C.,61761,14.33,0.89,-4.27
2020-04-16 03:00:00,N.Y.C.,61761,14.22,0.88,-4.16
2020-04-16 04:00:00,N.Y.C.,61761,14.37,0.91,-4.01
2020-04-16 05:00:00,N.Y.C.,61761,15.68,1.0,-3.95
2020-04-16 06:00:00,N.Y.C.,61761,15.6,1.21,-2.09
2020-04-16 07:00:00,N.Y.C.,61761,17.06,1.34,-2.48
2020-04-16 08:00:00,N.Y.C.,61761,17.13,1.46,-2.17
2020-04-16 09:00:00,N.Y.C.,61761,17.02,1.44,-2.37
2020-04-16 10:00:00,N.Y.C.,61761,17.03,1.27,-3.82
2020-04-16 11:00:00,N.Y.C.,61761,16.29,1.12,-4.89
2020-04-16 12:00:00,N.Y.C.,61761,15.33,1.06,-4.72
2020-04-16 13:00:00,N.Y.C.,61761,14.48,0.99,-4.62
2020-04-16 14:00:00,N.Y.C.,61761,14.0,0.88,-5.22
2020-04-16 15:00:00,N.Y.C.,61761,13.63,0.87,-5.04
2020-04-16 16:00:00,N.Y.C.,61761,15.09,0.99,-5.47
2020-04-16 17:00:00,N.Y.C.,61761,16.51,1.22,-4.55
2020-04-16 18:00:00,N.Y.C.,61761,17.24,1.44,-2.55
2020-04-16 19:00:00,N.Y.C.,61761,21.21,1.46,-5.95
2020-04-16 20:00:00,N.Y.C.,61761,19.03,1.48,-3.73
2020-04-16 21:00:00,N.Y.C.,61761,16.75,1.43,-2.08
2020-04-16 22:00:00,N.Y.C.,61761,16.0,1.22,-3.6
2020-04-16 23:00:00,N.Y.C.,61761,14.95,0.87,-6.05
2020-04-17 00:00:00,N.Y.C.,61761,15.63,0.99,-4.96
2020-04-17 01:00:00,N.Y.C.,61761,14.05,0.87,-4.57
2020-04-17 02:00:00,N.Y.C.,61761,13.66,0.83,-4.54
2020-04-17 03:00:00,N.Y.C.,61761,13.55,0.81,-4.5
2020-04-17 04:00:00,N.Y.C.,61761,13.78,0.82,-4.64
2020-04-17 05:00:00,N.Y.C.,61761,15.42,0.92,-4.85
2020-04-17 06:00:00,N.Y.C.,61761,15.24,0.96,-4.04
2020-04-17 07:00:00,N.Y.C.,61761,16.11,1.3,-1.58
2020-04-17 08:00:00,N.Y.C.,61761,16.7,1.37,-2.07
2020-04-17 09:00:00,N.Y.C.,61761,16.28,1.39,-1.62
2020-04-17 10:00:00,N.Y.C.,61761,15.75,1.35,-1.59
2020-04-17 11:00:00,N.Y.C.,61761,15.4,1.31,-1.97
2020-04-17 12:00:00,N.Y.C.,61761,14.96,1.32,-1.43
2020-04-17 13:00:00,N.Y.C.,61761,14.81,1.26,-1.84
2020-04-17 14:00:00,N.Y.C.,61761,13.84,1.37,-0.01
2020-04-17 15:00:00,N.Y.C.,61761,13.75,1.33,-0.39
2020-04-17 16:00:00,N.Y.C.,61761,14.27,1.44,0.0
2020-04-17 17:00:00,N.Y.C.,61761,16.11,1.58,-0.69
2020-04-17 18:00:00,N.Y.C.,61761,17.04,1.59,-0.87
2020-04-17 19:00:00,N.Y.C.,61761,18.93,1.78,-0.7
2020-04-17 20:00:00,N.Y.C.,61761,18.24,1.72,0.0
2020-04-17 21:00:00,N.Y.C.,61761,15.92,1.54,0.0
2020-04-17 22:00:00,N.Y.C.,61761,14.87,1.47,-0.03
2020-04-17 23:00:00,N.Y.C.,61761,14.79,1.36,-0.25
2020-04-18 00:00:00,N.Y.C.,61761,15.04,1.27,-1.31
2020-04-18 01:00:00,N.Y.C.,61761,13.72,1.15,-1.27
2020-04-18 02:00:00,N.Y.C.,61761,11.9,0.98,-1.21
2020-04-18 03:00:00,N.Y.C.,61761,11.25,1.0,-0.4
2020-04-18 04:00:00,N.Y.C.,61761,11.22,0.93,-0.89
2020-04-18 05:00:00,N.Y.C.,61761,11.61,0.93,-1.22
2020-04-18 06:00:00,N.Y.C.,61761,10.76,0.91,-0.52
2020-04-18 07:00:00,N.Y.C.,61761,12.88,0.98,-1.88
2020-04-18 08:00:00,N.Y.C.,61761,14.68,1.22,-0.89
2020-04-18 09:00:00,N.Y.C.,61761,15.22,1.17,-2.39
2020-04-18 10:00:00,N.Y.C.,61761,15.01,1.12,-2.76
2020-04-18 11:00:00,N.Y.C.,61761,15.22,1.07,-3.7
2020-04-18 12:00:00,N.Y.C.,61761,14.36,1.01,-3.5
2020-04-18 13:00:00,N.Y.C.,61761,13.05,0.84,-3.92
2020-04-18 14:00:00,N.Y.C.,61761,12.52,0.72,-4.83
2020-04-18 15:00:00,N.Y.C.,61761,12.1,0.66,-4.86
2020-04-18 16:00:00,N.Y.C.,61761,12.47,0.67,-5.31
2020-04-18 17:00:00,N.Y.C.,61761,13.85,0.77,-5.66
2020-04-18 18:00:00,N.Y.C.,61761,15.08,0.88,-5.63
2020-04-18 19:00:00,N.Y.C.,61761,17.52,0.96,-7.31
2020-04-18 20:00:00,N.Y.C.,61761,16.54,1.05,-5.32
2020-04-18 21:00:00,N.Y.C.,61761,14.56,0.89,-5.12
2020-04-18 22:00:00,N.Y.C.,61761,14.24,0.8,-6.0
2020-04-18 23:00:00,N.Y.C.,61761,13.52,0.56,-7.62
2020-04-19 00:00:00,N.Y.C.,61761,15.25,0.52,-9.92
2020-04-19 01:00:00,N.Y.C.,61761,13.85,0.5,-8.66
2020-04-19 02:00:00,N.Y.C.,61761,13.66,0.5,-8.48
2020-04-19 03:00:00,N.Y.C.,61761,13.11,0.48,-7.96
2020-04-19 04:00:00,N.Y.C.,61761,14.15,0.5,-8.97
2020-04-19 05:00:00,N.Y.C.,61761,14.35,0.49,-9.18
2020-04-19 06:00:00,N.Y.C.,61761,13.25,0.39,-8.75
2020-04-19 07:00:00,N.Y.C.,61761,13.2,0.48,-8.03
2020-04-19 08:00:00,N.Y.C.,61761,13.5,0.55,-7.74
2020-04-19 09:00:00,N.Y.C.,61761,14.01,0.56,-8.15
2020-04-19 10:00:00,N.Y.C.,61761,13.22,0.55,-7.39
2020-04-19 11:00:00,N.Y.C.,61761,12.54,0.57,-6.66
2020-04-19 12:00:00,N.Y.C.,61761,12.12,0.53,-6.7
2020-04-19 13:00:00,N.Y.C.,61761,11.26,0.5,-6.06
2020-04-19 14:00:00,N.Y.C.,61761,10.74,0.5,-5.53
2020-04-19 15:00:00,N.Y.C.,61761,10.79,0.5,-5.58
2020-04-19 16:00:00,N.Y.C.,61761,12.5,0.68,-5.39
2020-04-19 17:00:00,N.Y.C.,61761,13.71,0.81,-5.15
2020-04-19 18:00:00,N.Y.C.,61761,15.08,0.92,-5.33
2020-04-19 19:00:00,N.Y.C.,61761,18.34,1.21,-5.32
2020-04-19 20:00:00,N.Y.C.,61761,19.12,1.34,-4.91
2020-04-19 21:00:00,N.Y.C.,61761,16.43,1.13,-4.5
2020-04-19 22:00:00,N.Y.C.,61761,14.59,0.98,-4.66
2020-04-19 23:00:00,N.Y.C.,61761,13.21,0.71,-5.96
2020-04-20 00:00:00,N.Y.C.,61761,15.75,0.67,-8.29
2020-04-20 01:00:00,N.Y.C.,61761,14.11,0.65,-6.75
2020-04-20 02:00:00,N.Y.C.,61761,13.79,0.64,-6.4
2020-04-20 03:00:00,N.Y.C.,61761,13.71,0.73,-5.21
2020-04-20 04:00:00,N.Y.C.,61761,14.46,0.84,-4.61
2020-04-20 05:00:00,N.Y.C.,61761,14.87,1.02,-2.65
2020-04-20 06:00:00,N.Y.C.,61761,16.13,1.13,-2.41
2020-04-20 07:00:00,N.Y.C.,61761,15.98,1.35,-0.98
2020-04-20 08:00:00,N.Y.C.,61761,16.63,1.52,-0.46
2020-04-20 09:00:00,N.Y.C.,61761,17.24,1.45,-2.03
2020-04-20 10:00:00,N.Y.C.,61761,16.49,1.43,-1.3
2020-04-20 11:00:00,N.Y.C.,61761,16.47,1.37,-1.9
2020-04-20 12:00:00,N.Y.C.,61761,16.26,1.4,-1.65
2020-04-20 13:00:00,N.Y.C.,61761,16.05,1.37,-1.5
2020-04-20 14:00:00,N.Y.C.,61761,15.24,1.23,-2.2
2020-04-20 15:00:00,N.Y.C.,61761,14.86,1.09,-3.29
2020-04-20 16:00:00,N.Y.C.,61761,15.22,1.08,-4.02
2020-04-20 17:00:00,N.Y.C.,61761,16.48,1.31,-2.65
2020-04-20 18:00:00,N.Y.C.,61761,16.54,1.34,-2.15
2020-04-20 19:00:00,N.Y.C.,61761,19.62,1.32,-5.1
2020-04-20 20:00:00,N.Y.C.,61761,20.09,1.28,-5.62
2020-04-20 21:00:00,N.Y.C.,61761,16.63,1.28,-2.2
2020-04-20 22:00:00,N.Y.C.,61761,15.7,0.86,-6.22
2020-04-20 23:00:00,N.Y.C.,61761,14.47,0.74,-6.53
2020-04-21 00:00:00,N.Y.C.,61761,15.5,0.74,-7.31
2020-04-21 01:00:00,N.Y.C.,61761,14.37,0.65,-7.29
